id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla
A2026ID10171;2026-06-17 11:16:00;De 11:00 as 11:59;6;2026;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;AEROPORTO;310350;ARAGUARI;MG
A2026ID10172;2026-06-16 13:50:00;De 13:00 as 13:59;6;2026;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;PRAIA;313190;ITABIRITO;MG
A2026ID10174;2026-06-15 21:30:00;De 21:00 as 21:59;6;2026;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;PADRE DEHON;313820;LAVRAS;MG
A2026ID10176;2026-06-15 08:26:00;De 08:00 as 08:59;6;2026;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;CENTRO;310510;BAMBUI;MG
A2026ID10177;2026-06-14 23:00:00;De 23:00 as 23:59;6;2026;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;CASA;CENTRO;312235;DIVISA ALEGRE;MG
A2026ID10179;2026-06-14 04:19:00;De 04:00 as 04:59;6;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CIRCO / PARQUE DE DIVERSOES;ALVORADA 3;311260;CAPINOPOLIS;MG
A2026ID10180;2026-06-13 03:40:00;De 03:00 as 03:59;6;2026;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;PRETO;311000;CAETE;MG
A2026ID10181;2026-06-12 17:45:00;De 17:00 as 17:59;6;2026;Sexta-Feira;FECHADO;ATEND. DENUNCIA DE INFRACOES CONTRA CRIANCAS E ADOLESCENTES;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CRECHE;NOSSA SENHORA APARECIDA;311340;CARATINGA;MG
A2026ID10182;2026-06-12 14:20:00;De 14:00 as 14:59;6;2026;Sexta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CENTRO;310620;BELO HORIZONTE;MG
A2026ID10183;2026-06-12 13:38:00;De 13:00 as 13:59;6;2026;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;SHOPPING CENTER;BELVEDERE;310620;BELO HORIZONTE;MG
A2026ID10185;2026-06-12 11:30:00;De 11:00 as 11:59;6;2026;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SANTA MONICA;317020;UBERLANDIA;MG
A2026ID10187;2026-06-11 12:30:00;De 12:00 as 12:59;6;2026;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DIVERSA;CENTRO;310740;BOM DESPACHO;MG
A2026ID10189;2026-06-11 08:20:00;De 08:00 as 08:59;6;2026;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;MARTINS;317020;UBERLANDIA;MG
A2026ID10190;2026-06-10 10:53:00;De 10:00 as 10:59;6;2026;Quarta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;;310360;ARANTINA;MG
A2026ID10191;2026-06-09 19:00:00;De 19:00 as 19:59;6;2026;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;DINIZ;310560;BARBACENA;MG
A2026ID10193;2026-06-09 16:53:00;De 16:00 as 16:59;6;2026;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ESCRITORIO;BOA ESPERANCA;315780;SANTA LUZIA;MG
A2026ID10194;2026-06-07 21:14:00;De 21:00 as 21:59;6;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VILA ARQUELAU;317010;UBERABA;MG
A2026ID10196;2026-06-07 01:38:00;De 01:00 as 01:59;6;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BOATE / CASA DE SHOW / SIMILAR;MONTE CARLO;315780;SANTA LUZIA;MG
A2026ID10197;2026-06-05 17:17:00;De 17:00 as 17:59;6;2026;Sexta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CARLOS PRATES;310620;BELO HORIZONTE;MG
A2026ID10201;2026-06-04 19:00:00;De 19:00 as 19:59;6;2026;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;APARTAMENTO;BOA VISTA;316900;TOCANTINS;MG
A2026ID10202;2026-06-04 14:00:00;De 14:00 as 14:59;6;2026;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;CONDOMINIO FECHADO;BURITIS;310620;BELO HORIZONTE;MG
A2026ID10203;2026-06-03 16:20:00;De 16:00 as 16:59;6;2026;Quarta-Feira;FECHADO;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;JARDIM DOS COMERCIARIOS;310620;BELO HORIZONTE;MG
A2026ID10204;2026-06-03 11:30:00;De 11:00 as 11:59;6;2026;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;CENTRO;311140;CAMPO FLORIDO;MG
A2026ID10206;2026-06-01 20:39:00;De 20:00 as 20:59;6;2026;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;CENTRO;311860;CONTAGEM;MG
A2026ID10207;2026-06-01 09:18:00;De 09:00 as 09:59;6;2026;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;RURAL;CASA;;313270;ITAMBACURI;MG
A2026ID10208;2026-05-31 20:20:00;De 20:00 as 20:59;5;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS DE LAZER/ CULTURA /;INDUSTRIAL;314740;PARAOPEBA;MG
A2026ID10210;2026-05-31 16:00:00;De 16:00 as 16:59;5;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;315280;PRATA;MG
A2026ID10212;2026-05-31 15:00:00;De 15:00 as 15:59;5;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;CONJUNTO MORADA DO SOL;317010;UBERABA;MG
A2026ID10213;2026-05-30 19:30:00;De 19:00 as 19:59;5;2026;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;PAINEIRAS;313670;JUIZ DE FORA;MG
A2026ID10214;2026-05-28 22:23:00;De 22:00 as 22:59;5;2026;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CARLOS PRATES;310620;BELO HORIZONTE;MG
A2026ID10216;2026-05-28 20:15:00;De 20:00 as 20:59;5;2026;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;311070;CAMBUQUIRA;MG
A2026ID10217;2026-05-28 13:00:00;De 13:00 as 13:59;5;2026;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;CENTRO;311580;CENTRALINA;MG
A2026ID10220;2026-05-26 22:27:00;De 22:00 as 22:59;5;2026;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;RESIDENCIAL JARDIM BELA VISTA;311580;CENTRALINA;MG
A2026ID10221;2026-05-26 21:18:00;De 21:00 as 21:59;5;2026;Terça-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO CRISTOVAO;315727;SANTA BARBARA DO MONTE VERDE;MG
A2026ID10223;2026-05-26 18:46:00;De 18:00 as 18:59;5;2026;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;CAICARAS;310620;BELO HORIZONTE;MG
A2026ID10224;2026-05-26 15:33:00;De 15:00 as 15:59;5;2026;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;SAO RAIMUNDO;312770;GOVERNADOR VALADARES;MG
A2026ID10226;2026-05-24 22:25:00;De 22:00 as 22:59;5;2026;Domingo;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG
A2026ID10227;2026-05-24 18:40:00;De 18:00 as 18:59;5;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;316960;TUPACIGUARA;MG
A2026ID10229;2026-05-23 21:45:00;De 21:00 as 21:59;5;2026;Sabado;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;BETANIA;310620;BELO HORIZONTE;MG
A2026ID10231;2026-05-23 15:50:00;De 15:00 as 15:59;5;2026;Sabado;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;NOVO  MILENIO;314510;NOVA RESENDE;MG
A2026ID10233;2026-05-22 22:01:00;De 22:00 as 22:59;5;2026;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;316900;TOCANTINS;MG
A2026ID10238;2026-05-22 15:26:00;De 15:00 as 15:59;5;2026;Sexta-Feira;FECHADO;DESACATO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA OU POSTO DE SAUDE;GARCIAS;313380;ITAUNA;MG
A2026ID10239;2026-05-22 06:58:00;De 06:00 as 06:59;5;2026;Sexta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;MADRE GERTRUDES;310620;BELO HORIZONTE;MG
A2026ID10241;2026-05-21 14:08:00;De 14:00 as 14:59;5;2026;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ESCRITORIO;CENTRO;310620;BELO HORIZONTE;MG
A2026ID10244;2026-05-21 12:44:00;De 12:00 as 12:59;5;2026;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;JOAO CLARA;312420;ESPERA FELIZ;MG
A2026ID10248;2026-05-21 08:00:00;De 08:00 as 08:59;5;2026;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;PREFEITURA;CENTRO;313960;MANTENA;MG
A2026ID10249;2026-05-19 16:00:00;De 16:00 as 16:59;5;2026;Terça-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;TIBERY;317020;UBERLANDIA;MG
A2026ID10250;2026-05-18 18:00:00;De 18:00 as 18:59;5;2026;Segunda-Feira;FECHADO;PERSEGUICAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;EUROPA;310620;BELO HORIZONTE;MG
A2026ID10252;2026-05-18 07:46:00;De 07:00 as 07:59;5;2026;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PARQUE SAO JOAO;311860;CONTAGEM;MG
A2026ID10253;2026-05-17 22:00:00;De 22:00 as 22:59;5;2026;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAGRADA FAMILIA;310620;BELO HORIZONTE;MG
A2026ID10255;2026-05-17 10:58:00;De 10:00 as 10:59;5;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;RESIDENCIAL JULIO ALVES;310160;ALFENAS;MG
A2026ID10257;2026-05-16 22:00:00;De 22:00 as 22:59;5;2026;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;NOVE DE MARCO;310560;BARBACENA;MG
A2026ID10258;2026-05-16 14:55:00;De 14:00 as 14:59;5;2026;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;315180;POCOS DE CALDAS;MG
A2026ID10259;2026-05-15 09:50:00;De 09:00 as 09:59;5;2026;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VILA NOVA;313960;MANTENA;MG
A2026ID10260;2026-05-15 09:00:00;De 09:00 as 09:59;5;2026;Sexta-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PALMITAL;315780;SANTA LUZIA;MG
A2026ID10262;2026-05-14 15:48:00;De 15:00 as 15:59;5;2026;Quinta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;INDUSTRIAL;314740;PARAOPEBA;MG
A2026ID10265;2026-05-14 08:00:00;De 08:00 as 08:59;5;2026;Quinta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;CARLOS PRATES;310620;BELO HORIZONTE;MG
A2026ID10268;2026-05-14 00:00:00;De 00:00 as 00:59;5;2026;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;CAICARAS;310620;BELO HORIZONTE;MG
A2026ID10269;2026-05-13 13:30:00;De 13:00 as 13:59;5;2026;Quarta-Feira;FECHADO;ATEND. DENUNCIA DE INFRACOES CONTRA CRIANCAS E ADOLESCENTES;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;CENTRO;315490;RIO CASCA;MG
A2026ID10271;2026-05-12 16:34:00;De 16:00 as 16:59;5;2026;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;ONIBUS;MARTA HELENA;317020;UBERLANDIA;MG
A2026ID10274;2026-05-11 15:00:00;De 15:00 as 15:59;5;2026;Segunda-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - INSTITUICOES PUBLICAS;CENTRO;310620;BELO HORIZONTE;MG
A2026ID10276;2026-05-11 09:00:00;De 09:00 as 09:59;5;2026;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;FERROVIÁRIO;313130;IPATINGA;MG
A2026ID10277;2026-05-11 08:00:00;De 08:00 as 08:59;5;2026;Segunda-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA ATACADISTA;SANTA TEREZA;310620;BELO HORIZONTE;MG
A2026ID10278;2026-05-10 17:10:00;De 17:00 as 17:59;5;2026;Domingo;FECHADO;LESAO CORPORAL;TENTADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;VIA DE ACESSO PUBLICA;JARDIM SANTA ADELIA;315290;PRATAPOLIS;MG
A2026ID10279;2026-05-10 09:00:00;De 09:00 as 09:59;5;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;BANDEIRANTES;310620;BELO HORIZONTE;MG
A2026ID10280;2026-05-10 03:35:00;De 03:00 as 03:59;5;2026;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;RURAL;SITIO;LAGOA BONITA;311890;CORDISBURGO;MG
A2026ID10282;2026-05-09 08:17:00;De 08:00 as 08:59;5;2026;Sabado;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;VIA DE ACESSO PUBLICA;RESIDENCIAL INTEGRACAO;317020;UBERLANDIA;MG
A2026ID10283;2026-05-08 12:34:00;De 12:00 as 12:59;5;2026;Sexta-Feira;FECHADO;PERSEGUICAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PEDRO SANCHO VILELA;315960;SANTA RITA DO SAPUCAI;MG
A2026ID10286;2026-05-08 12:00:00;De 12:00 as 12:59;5;2026;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;AFONSO PENA;312230;DIVINOPOLIS;MG
A2026ID10288;2026-05-08 11:30:00;De 11:00 as 11:59;5;2026;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CAMARGOS;310620;BELO HORIZONTE;MG
A2026ID10289;2026-05-08 00:00:00;De 00:00 as 00:59;5;2026;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;APARTAMENTO;NOVA SUISSA;310620;BELO HORIZONTE;MG
A2026ID10291;2026-05-07 17:00:00;De 17:00 as 17:59;5;2026;Quinta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;CENTRO;315680;SABINOPOLIS;MG
A2026ID10295;2026-05-06 15:03:00;De 15:00 as 15:59;5;2026;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - COOPERATIVA;CIDADE INDUSTRIAL;311860;CONTAGEM;MG
A2026ID10296;2026-05-06 12:40:00;De 12:00 as 12:59;5;2026;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;MERCEARIA / SACOLAO / SUPERMERCADO;AARAO REIS;310620;BELO HORIZONTE;MG
A2026ID10298;2026-05-03 20:02:00;De 20:00 as 20:59;5;2026;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;AMERICO SILVA;313720;LAGOA DA PRATA;MG
A2026ID10299;2026-05-03 12:45:00;De 12:00 as 12:59;5;2026;Domingo;FECHADO;ATEND. DENUNCIA INFRACOES CONTRA PESSOAS LGBTQIAPN+;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;LONDRINA;315780;SANTA LUZIA;MG
A2026ID10301;2026-05-02 16:30:00;De 16:00 as 16:59;5;2026;Sabado;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;NOSSA SENHORA DE FATIMA;314600;OURO FINO;MG
A2026ID10303;2026-05-02 16:28:00;De 16:00 as 16:59;5;2026;Sabado;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CIDADE INDUSTRIAL;311860;CONTAGEM;MG
A2026ID10304;2026-05-01 19:30:00;De 19:00 as 19:59;5;2026;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;SITIO;JARDIM ENCANTADO;317120;VESPASIANO;MG
A2026ID10306;2026-05-01 02:00:00;De 02:00 as 02:59;5;2026;Sexta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;CASA;BOA ESPERANÇA;315780;SANTA LUZIA;MG
A2026ID10309;2026-04-30 23:41:00;De 23:00 as 23:59;4;2026;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;313940;MANHUACU;MG
A2026ID10310;2026-04-29 04:40:00;De 04:00 as 04:59;4;2026;Quarta-Feira;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;;310620;BELO HORIZONTE;MG
A2026ID10312;2026-04-27 16:18:00;De 16:00 as 16:59;4;2026;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - INSTITUICAO FILANTROPICA / ONG;LOURDES;310620;BELO HORIZONTE;MG
