id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla;numero_envolvido_ocorrencia;conducao_a_delegacia;tipo_envolvimento;raca_etnia;idade_aparente;sexo_codigo;lgbtqia;identidade_de_genero;orientacao_sexual;escolaridade;relacao_vitima_autor;bairro_envolvido;municipio_envolvido;uf_sigla_envolvido;natureza_delito_envolvido;tentado_consumado_delito_envolvido
A2022ID14230;2022-08-05 20:00:00;De 20:00 as 20:59;8;2022;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ASFIXIA MECANICA (ENFORCAMENTO, ESTRANGULAMENTO, ESGANADURA OU SUFOCAMENTO);URBANO;CASA;CENTRO;311090;CAMPANHA;MG;3;SEM PRISAO;AUTOR;BRANCA;25,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;CENTRO;CAMPANHA;MG;LESAO CORPORAL;Consumado
A2022ID14231;2022-08-05 13:12:00;De 13:00 as 13:59;8;2022;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;APARTAMENTO;SANTO AGOSTINHO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;46,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;SUPERIOR COMPLETO;IRMAO;RETIRO;NOVA LIMA;MG;INJURIA;Consumado
A2022ID14231;2022-08-05 13:12:00;De 13:00 as 13:59;8;2022;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;APARTAMENTO;SANTO AGOSTINHO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;BRANCA;49,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;SANTA LUCIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2022ID14234;2022-08-03 17:37:00;De 17:00 as 17:59;8;2022;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PIRAJA;310620;BELO HORIZONTE;MG;1;SEM PRISAO;AUTOR;IGNORADA;21,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;PIRAJA;BELO HORIZONTE;MG;AMEACA;Consumado
A2022ID14234;2022-08-03 17:37:00;De 17:00 as 17:59;8;2022;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PIRAJA;310620;BELO HORIZONTE;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;47,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);VIZINHO;PIRAJA;BELO HORIZONTE;MG;AMEACA;Consumado
A2022ID14238;2022-08-01 20:00:00;De 20:00 as 20:59;8;2022;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;TIBERY;317020;UBERLANDIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;21,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;IGNORADA;TIBERY;UBERLANDIA;MG;AMEACA;Consumado
A2022ID14239;2022-08-01 15:00:00;De 15:00 as 15:59;8;2022;Segunda-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CACHOEIRA DO BRUMADO;314000;MARIANA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;45,0;F;Não;NAO INFORMADA;NAO INFORMADA;POS-GRADUACAO;IGNORADA;CACHOEIRA DO BRUMADO;MARIANA;MG;DIFAMACAO;Consumado
A2022ID14239;2022-08-01 15:00:00;De 15:00 as 15:59;8;2022;Segunda-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CACHOEIRA DO BRUMADO;314000;MARIANA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;;;;Não;NAO INFORMADA;NAO INFORMADA;;;CACHOEIRA DO BRUMADO;MARIANA;MG;DIFAMACAO;Consumado
A2022ID14239;2022-08-01 15:00:00;De 15:00 as 15:59;8;2022;Segunda-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CACHOEIRA DO BRUMADO;314000;MARIANA;MG;3;;AUTOR;;;;Não;NAO INFORMADA;NAO INFORMADA;;;;;;DIFAMACAO;Consumado
A2022ID14242;2022-08-01 09:30:00;De 09:00 as 09:59;8;2022;Segunda-Feira;FECHADO;VIOLENCIA PSICOLOGICA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;JARDIM BANDEIRANTES;314560;OLIVEIRA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;27,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);PAIS / RESPONSAVEL LEGAL;JARDIM BANDEIRANTES;OLIVEIRA;MG;VIOLENCIA PSICOLOGICA;Consumado
A2022ID14242;2022-08-01 09:30:00;De 09:00 as 09:59;8;2022;Segunda-Feira;FECHADO;VIOLENCIA PSICOLOGICA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;JARDIM BANDEIRANTES;314560;OLIVEIRA;MG;2;SEM PRISAO;AUTOR;IGNORADA;46,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CABRAIS;OLIVEIRA;MG;VIOLENCIA PSICOLOGICA;Consumado
A2022ID14242;2022-08-01 09:30:00;De 09:00 as 09:59;8;2022;Segunda-Feira;FECHADO;VIOLENCIA PSICOLOGICA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;JARDIM BANDEIRANTES;314560;OLIVEIRA;MG;3;SEM PRISAO;AUTOR;IGNORADA;31,0;F;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;CABRAIS;OLIVEIRA;MG;VIOLENCIA PSICOLOGICA;Consumado
A2022ID14243;2022-07-31 02:06:00;De 02:00 as 02:59;7;2022;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;VISTA ALEGE;315720;SANTA BARBARA;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;BRANCA;60,0;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;SANTA MONICA;SANTA BARBARA;MG;INJURIA;Consumado
A2022ID14243;2022-07-31 02:06:00;De 02:00 as 02:59;7;2022;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;VISTA ALEGE;315720;SANTA BARBARA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;31,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;SAO BERNARDO;SANTA BARBARA;MG;INJURIA;Consumado
A2022ID14244;2022-07-29 14:41:00;De 14:00 as 14:59;7;2022;Sexta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONFEITARIA / PADARIA / PANIFICADORA;CATALAO;312230;DIVINOPOLIS;MG;2;;VITIMA - OUTROS;PARDA;11,0;F;Sim;HOMEM TRANSEXUAL;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;CATALAO;DIVINOPOLIS;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2022ID14246;2022-07-29 12:11:00;De 12:00 as 12:59;7;2022;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;41,0;F;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;SUPERIOR COMPLETO;SEM RELACIONAMENTO;SANTA EFIGENIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2022ID14247;2022-07-27 17:40:00;De 17:00 as 17:59;7;2022;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;GUARDA DOS FERREIROS;316210;SAO GOTARDO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;22,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;OUTROS - ESCOLARIDADE;OUTROS - RELACAO VITIMA AUTOR;GUARDA DOS FERREIROS;SAO GOTARDO;MG;INJURIA;Consumado
A2022ID14250;2022-07-27 10:00:00;De 10:00 as 10:59;7;2022;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;MATINHA;313940;MANHUACU;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;37,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;MATINHA;MANHUACU;MG;AMEACA;Consumado
A2022ID14250;2022-07-27 10:00:00;De 10:00 as 10:59;7;2022;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;MATINHA;313940;MANHUACU;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;34,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;SEM RELACIONAMENTO;MATINHA;MANHUACU;MG;AMEACA;Consumado
A2022ID14252;2022-07-26 09:00:00;De 09:00 as 09:59;7;2022;Terça-Feira;FECHADO;ATEND. DENUNCIA DE INFRACOES CONTRA CRIANCAS E ADOLESCENTES;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;NEVIANA;315460;RIBEIRAO DAS NEVES;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;5,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;OUTROS - RELACAO VITIMA AUTOR;JARDIM COLONIAL;RIBEIRAO DAS NEVES;MG;ATEND. DENUNCIA DE INFRACOES CONTRA CRIANCAS E ADOLESCENTES;Consumado
A2022ID14254;2022-07-25 10:00:00;De 10:00 as 10:59;7;2022;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;NOVO RETIRO;312410;ESMERALDAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;15,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;RESIDENCIAL MACEIO;ESMERALDAS;MG;LESAO CORPORAL;Consumado
A2022ID14255;2022-07-24 22:30:00;De 22:00 as 22:59;7;2022;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;APARTAMENTO;SANTOS DUMONT;317010;UBERABA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;18,0;M;Sim;MULHER TRANSEXUAL;HETEROSSEXUAL;SUPERIOR INCOMPLETO;PAIS / RESPONSAVEL LEGAL;SANTOS DUMONT;UBERABA;MG;LESAO CORPORAL;Consumado
A2022ID14255;2022-07-24 22:30:00;De 22:00 as 22:59;7;2022;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;APARTAMENTO;SANTOS DUMONT;317010;UBERABA;MG;2;SEM PRISAO;AUTOR;BRANCA;48,0;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;RODRIGUES;SANTA HELENA DE GOIAS;GO;LESAO CORPORAL;Consumado
A2022ID14257;2022-07-23 16:43:00;De 16:00 as 16:59;7;2022;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONFEITARIA / PADARIA / PANIFICADORA;PLANALTO II;313130;IPATINGA;MG;1;SEM PRISAO;AUTOR;PARDA;46,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;PLANALTO II;IPATINGA;MG;INJURIA;Consumado
A2022ID14257;2022-07-23 16:43:00;De 16:00 as 16:59;7;2022;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONFEITARIA / PADARIA / PANIFICADORA;PLANALTO II;313130;IPATINGA;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;16,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);SEM RELACIONAMENTO;PLANALTO II;IPATINGA;MG;INJURIA;Consumado
A2022ID14260;2022-07-22 21:35:00;De 21:00 as 21:59;7;2022;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;CASA;VELHACO;316840;TARUMIRIM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;16,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ALFABETIZADO;SEM RELACIONAMENTO;VELHACO;TARUMIRIM;MG;LESAO CORPORAL;Consumado
A2022ID14260;2022-07-22 21:35:00;De 21:00 as 21:59;7;2022;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;CASA;VELHACO;316840;TARUMIRIM;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;16,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ALFABETIZADO;SEM RELACIONAMENTO;VELHACO;TARUMIRIM;MG;LESAO CORPORAL;Consumado
A2022ID14260;2022-07-22 21:35:00;De 21:00 as 21:59;7;2022;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;CASA;VELHACO;316840;TARUMIRIM;MG;3;SEM PRISAO;AUTOR;NEGRA;34,0;M;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;VELHACO;TARUMIRIM;MG;LESAO CORPORAL;Consumado
A2022ID14261;2022-07-22 12:30:00;De 12:00 as 12:59;7;2022;Sexta-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;PADRE DEHON;313820;LAVRAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;25,0;M;Sim;HOMEM TRANSEXUAL;HOMOSSEXUAL;SUPERIOR INCOMPLETO;CO-HABITACAO / HOSPITALIDADE / RELACOES DOMESTICAS;PADRE DEHON;LAVRAS;MG;OUTRAS ACOES DEFESA SOCIAL;Consumado
A2022ID14261;2022-07-22 12:30:00;De 12:00 as 12:59;7;2022;Sexta-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;PADRE DEHON;313820;LAVRAS;MG;2;SEM PRISAO;AUTOR;BRANCA;73,0;M;Não;NAO INFORMADA;NAO INFORMADA;ALFABETIZADO;;JARDIM SAMAUMA;LAVRAS;MG;OUTRAS ACOES DEFESA SOCIAL;Consumado
A2022ID14261;2022-07-22 12:30:00;De 12:00 as 12:59;7;2022;Sexta-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;PADRE DEHON;313820;LAVRAS;MG;3;SEM PRISAO;AUTOR;BRANCA;45,0;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);;;;;OUTRAS ACOES DEFESA SOCIAL;Consumado
A2022ID14262;2022-07-19 03:45:00;De 03:00 as 03:59;7;2022;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;EVERESTE;315460;RIBEIRAO DAS NEVES;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;26,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;IGNORADA;ESPLANADA;BELO HORIZONTE;MG;AMEACA;Consumado
A2022ID14265;2022-07-18 12:26:00;De 12:00 as 12:59;7;2022;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;LAGOINHA;311130;CAMPO DO MEIO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;26,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;SANTANA;CAMPO DO MEIO;MG;INJURIA;Consumado
A2022ID14265;2022-07-18 12:26:00;De 12:00 as 12:59;7;2022;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;LAGOINHA;311130;CAMPO DO MEIO;MG;4;SEM PRISAO;AUTOR;PARDA;40,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;INJURIA;Consumado
A2022ID14266;2022-07-16 00:00:00;De 00:00 as 00:59;7;2022;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;CIDADE NOBRE;313130;IPATINGA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;20,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ESCOLARIDADE - IGNORADA;IGNORADA;LIMOEIRO;IPATINGA;MG;AMEACA;Consumado
A2022ID14268;2022-07-15 17:04:00;De 17:00 as 17:59;7;2022;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;SAO MATEUS;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;44,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;SEM RELACIONAMENTO;SAO MATEUS;JUIZ DE FORA;MG;LESAO CORPORAL;Consumado
A2022ID14269;2022-07-15 16:00:00;De 16:00 as 16:59;7;2022;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;MONTREAL;316720;SETE LAGOAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;38,0;F;Sim;MULHER CISGÊNERO;HOMOSSEXUAL;SUPERIOR COMPLETO;SEM RELACIONAMENTO;MONTREAL;SETE LAGOAS;MG;AMEACA;Consumado
A2022ID14271;2022-07-15 06:50:00;De 06:00 as 06:59;7;2022;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;PREFEITURA;CARREIRA COMPRIDA;315780;SANTA LUZIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;26,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);AMIGO / CONHECIDO;SAO BENEDITO;SANTA LUZIA;MG;INJURIA;Consumado
A2022ID14273;2022-07-14 22:00:00;De 22:00 as 22:59;7;2022;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;APARTAMENTO;VITORIA;310620;BELO HORIZONTE;MG;1;SEM PRISAO;AUTOR;IGNORADA;40,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;VITORIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2022ID14273;2022-07-14 22:00:00;De 22:00 as 22:59;7;2022;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;APARTAMENTO;VITORIA;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;31,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);VIZINHO;VITORIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2022ID14275;2022-07-14 12:30:00;De 12:00 as 12:59;7;2022;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;DROGARIA / FARMACIA;CENTRO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;26,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;AERONAUTAS;LAGOA SANTA;MG;INJURIA;Consumado
A2022ID14282;2022-07-14 09:30:00;De 09:00 as 09:59;7;2022;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;NEGRA;40,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;SUPERIOR COMPLETO;AMIGO / CONHECIDO;SANTA EFIGENIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2022ID14282;2022-07-14 09:30:00;De 09:00 as 09:59;7;2022;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;NEGRA;49,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SANTA EFIGENIA;BELO HORIZONTE;MG;INJURIA;Consumado
A2022ID14283;2022-07-12 18:30:00;De 18:00 as 18:59;7;2022;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA SINHO;314710;PARA DE MINAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;29,0;M;Sim;TRAVESTI;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;VILA SINHO;PARA DE MINAS;MG;AMEACA;Consumado
A2022ID14283;2022-07-12 18:30:00;De 18:00 as 18:59;7;2022;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA SINHO;314710;PARA DE MINAS;MG;2;SEM PRISAO;AUTOR;BRANCA;46,0;M;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;VILA SINHO;PARA DE MINAS;MG;AMEACA;Consumado
A2022ID14284;2022-07-12 11:00:00;De 11:00 as 11:59;7;2022;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;CRISTINA;315780;SANTA LUZIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;20,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);FILHO / ENTEADO;CRISTINA;SANTA LUZIA;MG;AMEACA;Consumado
